-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000050/family_000050.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000050/family_000050.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000051/family_000051.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000051/family_000051.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000052/family_000052.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000052/family_000052.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.4K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000053/family_000053.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.4K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000053/family_000053.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000054/family_000054.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000054/family_000054.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000055/family_000055.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000055/family_000055.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.2K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000056/family_000056.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.2K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000056/family_000056.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.4K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000057/family_000057.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.4K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000057/family_000057.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.4K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000058/family_000058.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.4K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000058/family_000058.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.4K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000059/family_000059.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.4K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000059/family_000059.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.4K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000060/family_000060.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.4K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000060/family_000060.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000061/family_000061.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000061/family_000061.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000062/family_000062.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000062/family_000062.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000063/family_000063.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000063/family_000063.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000064/family_000064.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000064/family_000064.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.4K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000065/family_000065.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.4K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000065/family_000065.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000066/family_000066.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000066/family_000066.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000067/family_000067.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000067/family_000067.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000068/family_000068.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000068/family_000068.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.4K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000069/family_000069.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.4K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000069/family_000069.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000070/family_000070.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000070/family_000070.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000071/family_000071.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000071/family_000071.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000072/family_000072.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000072/family_000072.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000073/family_000073.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000073/family_000073.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000074/family_000074.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000074/family_000074.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000075/family_000075.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000075/family_000075.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.4K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000076/family_000076.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000076/family_000076.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000077/family_000077.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000077/family_000077.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000078/family_000078.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000078/family_000078.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000079/family_000079.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000079/family_000079.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000080/family_000080.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000080/family_000080.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.4K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000081/family_000081.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.4K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000081/family_000081.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000082/family_000082.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.3K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000082/family_000082.mafft.tensor.npz
-rwx------  1 krishnendu  staff   4.2K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000083/family_000083.identity.tensor.npz
-rwx------  1 krishnendu  staff   4.2K May  3 20:21 ./tensors_external_aligner_validation_high/families/family_000083/family_000083.mafft.tensor.npz
